Sample	MorpV	Sanger	Phylum	Class	Subclass	Order	Suborder	Infraorder	Superfamily	Family	Subfamily	Genus	Species	Feeding.Group	cp.value	SSU.nema.data	SSU.nema.qual	Sample.Type	Experiment	Sample.Control	Sample.Site	Habitat	QubitConc	Latitude	Longitude	Elevation	pH	N	P	K	OM	OC	Sand	Silt	Clay	BD	Soil.Type	Description
Nem.244	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeloides	Acrobeloides sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.07	Hollyleaf.cherry	0.446	33.612283	-117.044317	1644	7.14	13.22	31.40	343.00	4.46	2.58	74.00	19.00	7.00	1.00	Not.Compact.Soil	Nem.244.SingleWorm.SK.07
Nem.245	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Heterocephalobellus	Heterocephalobellus sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.07	Hollyleaf.cherry	0.136	33.612283	-117.044317	1644	7.14	13.22	31.40	343.00	4.46	2.58	74.00	19.00	7.00	1.00	Not.Compact.Soil	Nem.245.SingleWorm.SK.07
Nem.246	Yes	No	Nematoda	Chromadorea	Chromadoria	Plectida	Plectina	Plectina infraorder	Plectoidea	Plectidae	Wilsonematinae	Tylocephalus	Tylocephalus sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.07	Hollyleaf.cherry	0.236	33.612283	-117.044317	1644	7.14	13.22	31.40	343.00	4.46	2.58	74.00	19.00	7.00	1.00	Not.Compact.Soil	Nem.246.SingleWorm.SK.07
Nem.247	Yes	No	Nematoda	Enoplea	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina infraorder	Dorylaimoidea	Aporcelaimidae	Aporcelaiminae	Aporcelaimellus	Aporcelaimellus sp.	Predator	5	included	Good	SingleWorm	Microbiome	True.Sample	SK.07	Hollyleaf.cherry	0.266	33.612283	-117.044317	1644	7.14	13.22	31.40	343.00	4.46	2.58	74.00	19.00	7.00	1.00	Not.Compact.Soil	Nem.247.SingleWorm.SK.07
Nem.248	Yes	No	Nematoda	Chromadorea	Chromadoria	Plectida	Plectina	Plectina infraorder	Plectoidea	Plectidae	Wilsonematinae	Tylocephalus	Tylocephalus sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.07	Hollyleaf.cherry	0.248	33.612283	-117.044317	1644	7.14	13.22	31.40	343.00	4.46	2.58	74.00	19.00	7.00	1.00	Not.Compact.Soil	Nem.248.SingleWorm.SK.07
Nem.249	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchidae	Aphelenchinae	Aphelenchus	Aphelenchus sp.	Fungivores	2	not.included	not.available	SingleWorm	Microbiome	True.Sample	SK.07	Hollyleaf.cherry	0.14	33.612283	-117.044317	1644	7.14	13.22	31.40	343.00	4.46	2.58	74.00	19.00	7.00	1.00	Not.Compact.Soil	Nem.249.SingleWorm.SK.07
Nem.250	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Tylenchidae	Tylenchinae	Filenchus	Filenchus sp.	Fungivores	2	included	Medium	SingleWorm	Microbiome	True.Sample	SK.07	Hollyleaf.cherry	0.196	33.612283	-117.044317	1644	7.14	13.22	31.40	343.00	4.46	2.58	74.00	19.00	7.00	1.00	Not.Compact.Soil	Nem.250.SingleWorm.SK.07
Nem.31	Yes	No	Nematoda	Enoplea	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina infraorder	Dorylaimoidea	Aporcelaimidae	Aporcelaiminae	Aporcelaimellus	Aporcelaimellus sp.	Predator	5	included	Good	SingleWorm	Microbiome	True.Sample	SK.08	Hollyleaf.cherry	0.104	33.612167	-117.0442	1651	7.10	17.52	60.40	673.00	4.32	2.50	75.00	18.00	7.00	1.09	Not.Compact.Soil	Nem.31.SingleWorm.SK.08
Nem.32	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchidae	Aphelenchinae	Aphelenchus	Aphelenchus sp.	Fungivores	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.08	Hollyleaf.cherry	0.236	33.612167	-117.0442	1651	7.10	17.52	60.40	673.00	4.32	2.50	75.00	18.00	7.00	1.09	Not.Compact.Soil	Nem.32.SingleWorm.SK.08
Nem.33	Yes	No	Nematoda	Enoplea	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina infraorder	Dorylaimoidea	Aporcelaimidae	Aporcelaiminae	Aporcelaimellus	Aporcelaimellus sp.	Predator	5	included	Good	SingleWorm	Microbiome	True.Sample	SK.08	Hollyleaf.cherry	0.332	33.612167	-117.0442	1651	7.10	17.52	60.40	673.00	4.32	2.50	75.00	18.00	7.00	1.09	Not.Compact.Soil	Nem.33.SingleWorm.SK.08
Nem.34	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeloides	Acrobeloides sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.08	Hollyleaf.cherry	0.184	33.612167	-117.0442	1651	7.10	17.52	60.40	673.00	4.32	2.50	75.00	18.00	7.00	1.09	Not.Compact.Soil	Nem.34.SingleWorm.SK.08
Nem.35	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Panagrolaimomorpha	Panagrolaimoidea	Panagrolaimidae	Panagrolaiminae	Panagrolaimus	Panagrolaimus sp.	Bacterivores 	1	included	Good	SingleWorm	Microbiome	True.Sample	SK.08	Hollyleaf.cherry	0.132	33.612167	-117.0442	1651	7.10	17.52	60.40	673.00	4.32	2.50	75.00	18.00	7.00	1.09	Not.Compact.Soil	Nem.35.SingleWorm.SK.08
Nem.36	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeloides	Acrobeloides sp.	Bacterivores 	2	not.included	not.available	SingleWorm	Microbiome	True.Sample	SK.08	Hollyleaf.cherry	0.0001	33.612167	-117.0442	1651	7.10	17.52	60.40	673.00	4.32	2.50	75.00	18.00	7.00	1.09	Not.Compact.Soil	Nem.36.SingleWorm.SK.08
Nem.37	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.08	Hollyleaf.cherry	0.0001	33.612167	-117.0442	1651	7.10	17.52	60.40	673.00	4.32	2.50	75.00	18.00	7.00	1.09	Not.Compact.Soil	Nem.37.SingleWorm.SK.08
Nem.38	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchidae	Aphelenchinae	Aphelenchus	Aphelenchus sp.	Fungivores	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.08	Hollyleaf.cherry	0.0001	33.612167	-117.0442	1651	7.10	17.52	60.40	673.00	4.32	2.50	75.00	18.00	7.00	1.09	Not.Compact.Soil	Nem.38.SingleWorm.SK.08
Nem.39	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Cervidellus	Cervidellus sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.08	Hollyleaf.cherry	0.1	33.612167	-117.0442	1651	7.10	17.52	60.40	673.00	4.32	2.50	75.00	18.00	7.00	1.09	Not.Compact.Soil	Nem.39.SingleWorm.SK.08
Nem.40	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchoididae	Aphelenchoidinae	Aphelenchoides	Aphelenchoides sp.	Fungivores	2	included	Bad	SingleWorm	Microbiome	True.Sample	SK.08	Hollyleaf.cherry	0.638	33.612167	-117.0442	1651	7.10	17.52	60.40	673.00	4.32	2.50	75.00	18.00	7.00	1.09	Not.Compact.Soil	Nem.40.SingleWorm.SK.08
Nem.41	Yes	Yes	Nematoda	Enoplea	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina infraorder	Dorylaimoidea	Aporcelaimidae	Aporcelaiminae	Aporcelaimellus	Aporcelaimellus sp.	Predator	5	included	Good	SingleWorm	Microbiome	True.Sample	SK.08	Hollyleaf.cherry	0.408	33.612167	-117.0442	1651	7.10	17.52	60.40	673.00	4.32	2.50	75.00	18.00	7.00	1.09	Not.Compact.Soil	Nem.41.SingleWorm.SK.08
Nem.42	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchidae	Aphelenchinae	Aphelenchus	Aphelenchus sp.	Fungivores	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.08	Hollyleaf.cherry	1.81	33.612167	-117.0442	1651	7.10	17.52	60.40	673.00	4.32	2.50	75.00	18.00	7.00	1.09	Not.Compact.Soil	Nem.42.SingleWorm.SK.08
Nem.43	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchidae	Aphelenchinae	Aphelenchus	Aphelenchus sp.	Fungivores	2	not.included	not.available	SingleWorm	Microbiome	True.Sample	SK.08	Hollyleaf.cherry	0.0001	33.612167	-117.0442	1651	7.10	17.52	60.40	673.00	4.32	2.50	75.00	18.00	7.00	1.09	Not.Compact.Soil	Nem.43.SingleWorm.SK.08
Nem.44	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchoididae	Aphelenchoidinae	Aphelenchoides	Aphelenchoides sp.	Fungivores	2	included	Bad	SingleWorm	Microbiome	True.Sample	SK.08	Hollyleaf.cherry	0.244	33.612167	-117.0442	1651	7.10	17.52	60.40	673.00	4.32	2.50	75.00	18.00	7.00	1.09	Not.Compact.Soil	Nem.44.SingleWorm.SK.08
Nem.45	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Panagrolaimomorpha	Panagrolaimoidea	Panagrolaimidae	Panagrolaiminae	Panagrolaimus	Panagrolaimus sp.	Bacterivores 	1	included	Good	SingleWorm	Microbiome	True.Sample	SK.08	Hollyleaf.cherry	0.24	33.612167	-117.0442	1651	7.10	17.52	60.40	673.00	4.32	2.50	75.00	18.00	7.00	1.09	Not.Compact.Soil	Nem.45.SingleWorm.SK.08
Nem.46	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Panagrolaimomorpha	Panagrolaimoidea	Panagrolaimidae	Panagrolaiminae	Panagrolaimus	Panagrolaimus sp.	Bacterivores 	1	included	Good	SingleWorm	Microbiome	True.Sample	SK.08	Hollyleaf.cherry	0.206	33.612167	-117.0442	1651	7.10	17.52	60.40	673.00	4.32	2.50	75.00	18.00	7.00	1.09	Not.Compact.Soil	Nem.46.SingleWorm.SK.08
Nem.47	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchoididae	Aphelenchoidinae	Aphelenchoides	Aphelenchoides sp.	Fungivores	2	included	Bad	SingleWorm	Microbiome	True.Sample	SK.08	Hollyleaf.cherry	0.162	33.612167	-117.0442	1651	7.10	17.52	60.40	673.00	4.32	2.50	75.00	18.00	7.00	1.09	Not.Compact.Soil	Nem.47.SingleWorm.SK.08
Nem.48	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.08	Hollyleaf.cherry	0.12	33.612167	-117.0442	1651	7.10	17.52	60.40	673.00	4.32	2.50	75.00	18.00	7.00	1.09	Not.Compact.Soil	Nem.48.SingleWorm.SK.08
Nem.49	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeloides	Acrobeloides sp.	Bacterivores 	2	included	Bad	SingleWorm	Microbiome	True.Sample	SK.08	Hollyleaf.cherry	0.188	33.612167	-117.0442	1651	7.10	17.52	60.40	673.00	4.32	2.50	75.00	18.00	7.00	1.09	Not.Compact.Soil	Nem.49.SingleWorm.SK.08
Nem.50	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Panagrolaimomorpha	Panagrolaimoidea	Panagrolaimidae	Panagrolaiminae	Panagrolaimus	Panagrolaimus sp.	Bacterivores 	1	included	Bad	SingleWorm	Microbiome	True.Sample	SK.08	Hollyleaf.cherry	0.102	33.612167	-117.0442	1651	7.10	17.52	60.40	673.00	4.32	2.50	75.00	18.00	7.00	1.09	Not.Compact.Soil	Nem.50.SingleWorm.SK.08
Nem.51	Yes	No	Nematoda	Enoplea	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina infraorder	Dorylaimoidea	Aporcelaimidae	Aporcelaiminae	Aporcelaimellus	Aporcelaimellus sp.	Predator	5	included	Good	SingleWorm	Microbiome	True.Sample	SK.08	Hollyleaf.cherry	0.112	33.612167	-117.0442	1651	7.10	17.52	60.40	673.00	4.32	2.50	75.00	18.00	7.00	1.09	Not.Compact.Soil	Nem.51.SingleWorm.SK.08
Nem.52	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchoididae	Aphelenchoidinae	Aphelenchoides	Aphelenchoides sp.	Fungivores	2	not.included	not.available	SingleWorm	Microbiome	True.Sample	SK.08	Hollyleaf.cherry	0.292	33.612167	-117.0442	1651	7.10	17.52	60.40	673.00	4.32	2.50	75.00	18.00	7.00	1.09	Not.Compact.Soil	Nem.52.SingleWorm.SK.08
Nem.53	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchidae	Aphelenchinae	Aphelenchus	Aphelenchus sp.	Fungivores	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.08	Hollyleaf.cherry	3.04	33.612167	-117.0442	1651	7.10	17.52	60.40	673.00	4.32	2.50	75.00	18.00	7.00	1.09	Not.Compact.Soil	Nem.53.SingleWorm.SK.08
Nem.54	Yes	Yes	Nematoda	Enoplea	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina infraorder	Dorylaimoidea	Qudsianematidae	Qudsianematinae	Crassolabium	Crassolabium sp.	Omnivores	4	included	Good	SingleWorm	Microbiome	True.Sample	SK.08	Hollyleaf.cherry	0.73	33.612167	-117.0442	1651	7.10	17.52	60.40	673.00	4.32	2.50	75.00	18.00	7.00	1.09	Not.Compact.Soil	Nem.54.SingleWorm.SK.08
Nem.55	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeloides	Acrobeloides sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.08	Hollyleaf.cherry	0.372	33.612167	-117.0442	1651	7.10	17.52	60.40	673.00	4.32	2.50	75.00	18.00	7.00	1.09	Not.Compact.Soil	Nem.55.SingleWorm.SK.08
Nem.56	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Panagrolaimomorpha	Panagrolaimoidea	Panagrolaimidae	Panagrolaiminae	Panagrolaimus	Panagrolaimus sp.	Bacterivores 	1	included	Good	SingleWorm	Microbiome	True.Sample	SK.08	Hollyleaf.cherry	0.14	33.612167	-117.0442	1651	7.10	17.52	60.40	673.00	4.32	2.50	75.00	18.00	7.00	1.09	Not.Compact.Soil	Nem.56.SingleWorm.SK.08
Nem.57	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchidae	Aphelenchinae	Aphelenchus	Aphelenchus sp.	Fungivores	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.08	Hollyleaf.cherry	6.02	33.612167	-117.0442	1651	7.10	17.52	60.40	673.00	4.32	2.50	75.00	18.00	7.00	1.09	Not.Compact.Soil	Nem.57.SingleWorm.SK.08
Nem.58	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.08	Hollyleaf.cherry	0.27	33.612167	-117.0442	1651	7.10	17.52	60.40	673.00	4.32	2.50	75.00	18.00	7.00	1.09	Not.Compact.Soil	Nem.58.SingleWorm.SK.08
Nem.59	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchoididae	Aphelenchoidinae	Aphelenchoides	Aphelenchoides sp.	Fungivores	2	included	Bad	SingleWorm	Microbiome	True.Sample	SK.08	Hollyleaf.cherry	0.256	33.612167	-117.0442	1651	7.10	17.52	60.40	673.00	4.32	2.50	75.00	18.00	7.00	1.09	Not.Compact.Soil	Nem.59.SingleWorm.SK.08
Nem.60	No	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Panagrolaimomorpha	Panagrolaimoidea	Panagrolaimidae	Panagrolaiminae	Panagrolaimus	Panagrolaimus sp.	Bacterivores 	1	included	Good	SingleWorm	Microbiome	True.Sample	SK.08	Hollyleaf.cherry	0.398	33.612167	-117.0442	1651	7.10	17.52	60.40	673.00	4.32	2.50	75.00	18.00	7.00	1.09	Not.Compact.Soil	Nem.60.SingleWorm.SK.08
Nem.445	Yes	No	Nematoda	Enoplea	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina infraorder	Dorylaimoidea	Aporcelaimidae	Aporcelaiminae	Aporcelaimellus	Aporcelaimellus sp.	Predator	5	included	Good	SingleWorm	Microbiome	True.Sample	SK.09	Hollyleaf.cherry	0.136	33.6119	-117.0441	1655	7.03	25.34	26.80	301.00	3.89	2.26	77.50	14.20	8.30	1.11	Not.Compact.Soil	Nem.445.SingleWorm.SK.09
Nem.446	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Panagrolaimomorpha	Panagrolaimoidea	Panagrolaimidae	Panagrolaiminae	Panagrolaimus	Panagrolaimus sp.	Bacterivores 	1	included	Good	SingleWorm	Microbiome	True.Sample	SK.09	Hollyleaf.cherry	0.126	33.6119	-117.0441	1655	7.03	25.34	26.80	301.00	3.89	2.26	77.50	14.20	8.30	1.11	Not.Compact.Soil	Nem.446.SingleWorm.SK.09
Nem.447	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Panagrolaimomorpha	Panagrolaimoidea	Panagrolaimidae	Panagrolaiminae	Panagrolaimus	Panagrolaimus sp.	Bacterivores 	1	included	Good	SingleWorm	Microbiome	True.Sample	SK.09	Hollyleaf.cherry	0.494	33.6119	-117.0441	1655	7.03	25.34	26.80	301.00	3.89	2.26	77.50	14.20	8.30	1.11	Not.Compact.Soil	Nem.447.SingleWorm.SK.09
Nem.448	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Panagrolaimomorpha	Panagrolaimoidea	Panagrolaimidae	Panagrolaiminae	Panagrolaimus	Panagrolaimus sp.	Bacterivores 	1	not.included	not.available	SingleWorm	Microbiome	True.Sample	SK.09	Hollyleaf.cherry	0.166	33.6119	-117.0441	1655	7.03	25.34	26.80	301.00	3.89	2.26	77.50	14.20	8.30	1.11	Not.Compact.Soil	Nem.448.SingleWorm.SK.09
Nem.449	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.09	Hollyleaf.cherry	0.15	33.6119	-117.0441	1655	7.03	25.34	26.80	301.00	3.89	2.26	77.50	14.20	8.30	1.11	Not.Compact.Soil	Nem.449.SingleWorm.SK.09
Nem.450	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Panagrolaimomorpha	Panagrolaimoidea	Panagrolaimidae	Panagrolaiminae	Panagrolaimus	Panagrolaimus sp.	Bacterivores 	1	included	Good	SingleWorm	Microbiome	True.Sample	SK.09	Hollyleaf.cherry	0.116	33.6119	-117.0441	1655	7.03	25.34	26.80	301.00	3.89	2.26	77.50	14.20	8.30	1.11	Not.Compact.Soil	Nem.450.SingleWorm.SK.09
Nem.451	Yes	No	Nematoda	Enoplea	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina infraorder	Dorylaimoidea	Aporcelaimidae	Aporcelaiminae	Aporcelaimellus	Aporcelaimellus sp.	Predator	5	included	Good	SingleWorm	Microbiome	True.Sample	SK.09	Hollyleaf.cherry	0.0001	33.6119	-117.0441	1655	7.03	25.34	26.80	301.00	3.89	2.26	77.50	14.20	8.30	1.11	Not.Compact.Soil	Nem.451.SingleWorm.SK.09
Nem.452	Yes	No	Nematoda	Chromadorea	Chromadoria	Plectida	Plectina	Plectina infraorder	Plectoidea	Plectidae	Plectinae	Plectus	Plectus sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.09	Hollyleaf.cherry	0.166	33.6119	-117.0441	1655	7.03	25.34	26.80	301.00	3.89	2.26	77.50	14.20	8.30	1.11	Not.Compact.Soil	Nem.452.SingleWorm.SK.09
Nem.453	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Plectida	Plectina	Plectina infraorder	Plectoidea	Plectidae	Plectinae	Plectus	Plectus sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.09	Hollyleaf.cherry	0.33	33.6119	-117.0441	1655	7.03	25.34	26.80	301.00	3.89	2.26	77.50	14.20	8.30	1.11	Not.Compact.Soil	Nem.453.SingleWorm.SK.09
Nem.454	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchoididae	Aphelenchoidinae	Anomyctus	Anomyctus sp.	Fungivores	2	included	Medium	SingleWorm	Microbiome	True.Sample	SK.09	Hollyleaf.cherry	1.13	33.6119	-117.0441	1655	7.03	25.34	26.80	301.00	3.89	2.26	77.50	14.20	8.30	1.11	Not.Compact.Soil	Nem.454.SingleWorm.SK.09
Nem.455	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Panagrolaimomorpha	Panagrolaimoidea	Panagrolaimidae	Panagrolaiminae	Panagrolaimus	Panagrolaimus sp.	Bacterivores 	1	included	Good	SingleWorm	Microbiome	True.Sample	SK.09	Hollyleaf.cherry	1.84	33.6119	-117.0441	1655	7.03	25.34	26.80	301.00	3.89	2.26	77.50	14.20	8.30	1.11	Not.Compact.Soil	Nem.455.SingleWorm.SK.09
Nem.456	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.09	Hollyleaf.cherry	0.588	33.6119	-117.0441	1655	7.03	25.34	26.80	301.00	3.89	2.26	77.50	14.20	8.30	1.11	Not.Compact.Soil	Nem.456.SingleWorm.SK.09
Nem.457	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Plectida	Plectina	Plectina infraorder	Plectoidea	Plectidae	Plectinae	Plectus	Plectus sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.09	Hollyleaf.cherry	0.176	33.6119	-117.0441	1655	7.03	25.34	26.80	301.00	3.89	2.26	77.50	14.20	8.30	1.11	Not.Compact.Soil	Nem.457.SingleWorm.SK.09
Nem.458	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Panagrolaimomorpha	Panagrolaimoidea	Panagrolaimidae	Panagrolaiminae	Panagrolaimus	Panagrolaimus sp.	Bacterivores 	1	included	Good	SingleWorm	Microbiome	True.Sample	SK.09	Hollyleaf.cherry	6.08	33.6119	-117.0441	1655	7.03	25.34	26.80	301.00	3.89	2.26	77.50	14.20	8.30	1.11	Not.Compact.Soil	Nem.458.SingleWorm.SK.09
Nem.459	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.09	Hollyleaf.cherry	0.234	33.6119	-117.0441	1655	7.03	25.34	26.80	301.00	3.89	2.26	77.50	14.20	8.30	1.11	Not.Compact.Soil	Nem.459.SingleWorm.SK.09
Nem.460	Yes	No	Nematoda	Enoplea	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina infraorder	Dorylaimoidea	Qudsianematidae	Carcharolaiminae	Carcharolaimus	Carcharolaimus sp.	Omnivores	4	included	Good	SingleWorm	Microbiome	True.Sample	SK.09	Hollyleaf.cherry	0.272	33.6119	-117.0441	1655	7.03	25.34	26.80	301.00	3.89	2.26	77.50	14.20	8.30	1.11	Not.Compact.Soil	Nem.460.SingleWorm.SK.09
Nem.461	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Sphaerularioidea	Anguinidae	Anguininae	Ditylenchus	Ditylenchus sp.	Fungivores	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.09	Hollyleaf.cherry	0.674	33.6119	-117.0441	1655	7.03	25.34	26.80	301.00	3.89	2.26	77.50	14.20	8.30	1.11	Not.Compact.Soil	Nem.461.SingleWorm.SK.09
Nem.462	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.09	Hollyleaf.cherry	0.16	33.6119	-117.0441	1655	7.03	25.34	26.80	301.00	3.89	2.26	77.50	14.20	8.30	1.11	Not.Compact.Soil	Nem.462.SingleWorm.SK.09
Nem.463	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Panagrolaimomorpha	Panagrolaimoidea	Panagrolaimidae	Panagrolaiminae	Panagrolaimus	Panagrolaimus sp.	Bacterivores 	1	included	Good	SingleWorm	Microbiome	True.Sample	SK.09	Hollyleaf.cherry	0.948	33.6119	-117.0441	1655	7.03	25.34	26.80	301.00	3.89	2.26	77.50	14.20	8.30	1.11	Not.Compact.Soil	Nem.463.SingleWorm.SK.09
Nem.464	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Panagrolaimomorpha	Panagrolaimoidea	Panagrolaimidae	Panagrolaiminae	Panagrolaimus	Panagrolaimus sp.	Bacterivores 	1	included	Good	SingleWorm	Microbiome	True.Sample	SK.09	Hollyleaf.cherry	0.156	33.6119	-117.0441	1655	7.03	25.34	26.80	301.00	3.89	2.26	77.50	14.20	8.30	1.11	Not.Compact.Soil	Nem.464.SingleWorm.SK.09
