Sample	MorpV	Sanger	Phylum	Class	Subclass	Order	Suborder	Infraorder	Superfamily	Family	Subfamily	Genus	Species	Feeding.Group	cp.value	SSU.nema.data	SSU.nema.qual	Sample.Type	Experiment	Sample.Control	Sample.Site	Habitat	QubitConc	Latitude	Longitude	Elevation	pH	N	P	K	OM	OC	Sand	Silt	Clay	BD	Soil.Type	Description		
Nem.406	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeloides	Acrobeloides sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.03	Coastal.scrub	3.6800	33.602033	-117.026583	1367	6.19	5.27	7.50	94.00	2.12	1.23	67.00	19.00	14.00	1.40	Compact.Soil	SK.03.Coastal.scrub3		
Nem.407	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeloides	Acrobeloides sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.03	Coastal.scrub	3.2400	33.602033	-117.026583	1367	6.19	5.27	7.50	94.00	2.12	1.23	67.00	19.00	14.00	1.40	Compact.Soil	SK.03.Coastal.scrub3		
Nem.409	Yes	No	Nematoda	Enoplea	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina infraorder	Dorylaimoidea	Aporcelaimidae	Aporcelaiminae	Aporcelaimellus	Aporcelaimellus sp.	Omnivores	5	included	Good	SingleWorm	Microbiome	True.Sample	SK.03	Coastal.scrub	3.3800	33.602033	-117.026583	1367	6.19	5.27	7.50	94.00	2.12	1.23	67.00	19.00	14.00	1.40	Compact.Soil	SK.03.Coastal.scrub3		
Nem.350	Yes	Yes	Nematoda	Enoplea	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina infraorder	Dorylaimoidea	Qudsianematidae	Qudsianematinae	Microdorylaimus	Microdorylaimus sp.	Omnivores	4	included	Good	SingleWorm	Microbiome	True.Sample	SK.04	Riparian	9.3800	33.602817	-117.027633	1411	7.37	36.87	18.10	553.00	4.65	2.70	75.42	18.30	6.28	0.98	Not.Compact.Soil	SK.04.Riparian1		
Nem.351	Yes	Yes	Nematoda	Enoplea	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina infraorder	Dorylaimoidea	Qudsianematidae	Qudsianematinae	Crassolabium	Crassolabium sp.	Omnivores	4	included	Good	SingleWorm	Microbiome	True.Sample	SK.04	Riparian	10.6000	33.602817	-117.027633	1411	7.37	36.87	18.10	553.00	4.65	2.70	75.42	18.30	6.28	0.98	Not.Compact.Soil	SK.04.Riparian1		
Nem.352	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeloides	Acrobeloides sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.04	Riparian	3.1200	33.602817	-117.027633	1411	7.37	36.87	18.10	553.00	4.65	2.70	75.42	18.30	6.28	0.98	Not.Compact.Soil	SK.04.Riparian1		
Nem.353	Yes	No	Nematoda	Enoplea	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina infraorder	Dorylaimoidea	Qudsianematidae	Carcharolaiminae	Carcharolaimus	Carcharolaimus sp.	Omnivores	4	included	Good	SingleWorm	Microbiome	True.Sample	SK.04	Riparian	4.3400	33.602817	-117.027633	1411	7.37	36.87	18.10	553.00	4.65	2.70	75.42	18.30	6.28	0.98	Not.Compact.Soil	SK.04.Riparian1		
Nem.354	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.04	Riparian	8.1200	33.602817	-117.027633	1411	7.37	36.87	18.10	553.00	4.65	2.70	75.42	18.30	6.28	0.98	Not.Compact.Soil	SK.04.Riparian1		
Nem.355	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.04	Riparian	9.9600	33.602817	-117.027633	1411	7.37	36.87	18.10	553.00	4.65	2.70	75.42	18.30	6.28	0.98	Not.Compact.Soil	SK.04.Riparian1		
Nem.356	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.04	Riparian	11.5000	33.602817	-117.027633	1411	7.37	36.87	18.10	553.00	4.65	2.70	75.42	18.30	6.28	0.98	Not.Compact.Soil	SK.04.Riparian1		
Nem.357	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.04	Riparian	11.6000	33.602817	-117.027633	1411	7.37	36.87	18.10	553.00	4.65	2.70	75.42	18.30	6.28	0.98	Not.Compact.Soil	SK.04.Riparian1		
Nem.358	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.04	Riparian	8.9800	33.602817	-117.027633	1411	7.37	36.87	18.10	553.00	4.65	2.70	75.42	18.30	6.28	0.98	Not.Compact.Soil	SK.04.Riparian1		
Nem.359	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.04	Riparian	8.5600	33.602817	-117.027633	1411	7.37	36.87	18.10	553.00	4.65	2.70	75.42	18.30	6.28	0.98	Not.Compact.Soil	SK.04.Riparian1		
Nem.360	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchoididae	Aphelenchoidinae	Anomyctus	Anomyctus sp.	Fungivores	2	included	Bad	SingleWorm	Microbiome	True.Sample	SK.04	Riparian	0.0001	33.602817	-117.027633	1411	7.37	36.87	18.10	553.00	4.65	2.70	75.42	18.30	6.28	0.98	Not.Compact.Soil	SK.04.Riparian1		
Nem.363	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Panagrolaimomorpha	Panagrolaimoidea	Panagrolaimidae	Panagrolaiminae	Panagrolaimus	Panagrolaimus sp.	Bacterivores 	1	included	Bad	SingleWorm	Microbiome	True.Sample	SK.04	Riparian	0.1720	33.602817	-117.027633	1411	7.37	36.87	18.10	553.00	4.65	2.70	75.42	18.30	6.28	0.98	Not.Compact.Soil	SK.04.Riparian1		
Nem.364	Yes	No	Nematoda	Enoplea	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina infraorder	Dorylaimoidea	Qudsianematidae	Qudsianematinae	Microdorylaimus	Microdorylaimus sp.	Omnivores	4	included	Good	SingleWorm	Microbiome	True.Sample	SK.04	Riparian	9.6800	33.602817	-117.027633	1411	7.37	36.87	18.10	553.00	4.65	2.70	75.42	18.30	6.28	0.98	Not.Compact.Soil	SK.04.Riparian1		
Nem.365	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.04	Riparian	8.1000	33.602817	-117.027633	1411	7.37	36.87	18.10	553.00	4.65	2.70	75.42	18.30	6.28	0.98	Not.Compact.Soil	SK.04.Riparian1		
Nem.366	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.04	Riparian	6.6600	33.602817	-117.027633	1411	7.37	36.87	18.10	553.00	4.65	2.70	75.42	18.30	6.28	0.98	Not.Compact.Soil	SK.04.Riparian1		
Nem.368	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.04	Riparian	9.8600	33.602817	-117.027633	1411	7.37	36.87	18.10	553.00	4.65	2.70	75.42	18.30	6.28	0.98	Not.Compact.Soil	SK.04.Riparian1		
Nem.370	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.04	Riparian	7.5600	33.602817	-117.027633	1411	7.37	36.87	18.10	553.00	4.65	2.70	75.42	18.30	6.28	0.98	Not.Compact.Soil	SK.04.Riparian1		
Nem.371	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Panagrolaimomorpha	Panagrolaimoidea	Panagrolaimidae	Panagrolaiminae	Panagrolaimus	Panagrolaimus sp.	Bacterivores 	1	included	Good	SingleWorm	Microbiome	True.Sample	SK.04	Riparian	1.7700	33.602817	-117.027633	1411	7.37	36.87	18.10	553.00	4.65	2.70	75.42	18.30	6.28	0.98	Not.Compact.Soil	SK.04.Riparian1		
Nem.372	Yes	No	Nematoda	Enoplea	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina infraorder	Belondiroidea	Belondiridae	Belondirinae 	Axonchium	Axonchium sp.	Herbivores	P-p5	included	Good	SingleWorm	Microbiome	True.Sample	SK.04	Riparian	1.5600	33.602817	-117.027633	1411	7.37	36.87	18.10	553.00	4.65	2.70	75.42	18.30	6.28	0.98	Not.Compact.Soil	SK.04.Riparian1		
Nem.373	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.04	Riparian	3.6200	33.602817	-117.027633	1411	7.37	36.87	18.10	553.00	4.65	2.70	75.42	18.30	6.28	0.98	Not.Compact.Soil	SK.04.Riparian1		
Nem.374	Yes	No	Nematoda	Enoplea	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina infraorder	Belondiroidea	Belondiridae	Belondirinae 	Axonchium	Axonchium sp.	Herbivores	P-p5	included	Good	SingleWorm	Microbiome	True.Sample	SK.04	Riparian	7.0000	33.602817	-117.027633	1411	7.37	36.87	18.10	553.00	4.65	2.70	75.42	18.30	6.28	0.98	Not.Compact.Soil	SK.04.Riparian1		
Nem.375	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Sphaerularioidea	Anguinidae	Anguininae	Ditylenchus	Ditylenchus sp.	Fungivores	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.04	Riparian	0.1620	33.602817	-117.027633	1411	7.37	36.87	18.10	553.00	4.65	2.70	75.42	18.30	6.28	0.98	Not.Compact.Soil	SK.04.Riparian1		
Nem.376	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Panagrolaimomorpha	Panagrolaimoidea	Panagrolaimidae	Panagrolaiminae	Panagrolaimus	Panagrolaimus sp.	Bacterivores 	1	included	Good	SingleWorm	Microbiome	True.Sample	SK.04	Riparian	1.2500	33.602817	-117.027633	1411	7.37	36.87	18.10	553.00	4.65	2.70	75.42	18.30	6.28	0.98	Not.Compact.Soil	SK.04.Riparian1		
Nem.377	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Sphaerularioidea	Anguinidae	Anguininae	Ditylenchus	Ditylenchus sp.	Fungivores	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.04	Riparian	1.9300	33.602817	-117.027633	1411	7.37	36.87	18.10	553.00	4.65	2.70	75.42	18.30	6.28	0.98	Not.Compact.Soil	SK.04.Riparian1		
Nem.378	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.04	Riparian	2.9000	33.602817	-117.027633	1411	7.37	36.87	18.10	553.00	4.65	2.70	75.42	18.30	6.28	0.98	Not.Compact.Soil	SK.04.Riparian1		
Nem.125	Yes	Yes	Nematoda	Enoplea	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina infraorder	Dorylaimoidea	Qudsianematidae	Qudsianematinae	Crassolabium	Crassolabium sp.	Omnivores	4	included	Good	SingleWorm	Microbiome	True.Sample	SK.05	Riparian	19.2000	33.602967	-117.027617	1433	7.32	15.22	21.20	211.00	1.99	1.16	88.00	9.00	3.00	1.21	Not.Compact.Soil	SK.05.Riparian2		
Nem.126	Yes	No	Nematoda	Enoplea	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina infraorder	Dorylaimoidea	Qudsianematidae	Qudsianematinae	Microdorylaimus	Microdorylaimus sp.	Omnivores	4	included	Good	SingleWorm	Microbiome	True.Sample	SK.05	Riparian	20.4000	33.602967	-117.027617	1433	7.32	15.22	21.20	211.00	1.99	1.16	88.00	9.00	3.00	1.21	Not.Compact.Soil	SK.05.Riparian2		
Nem.127	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.05	Riparian	9.9400	33.602967	-117.027617	1433	7.32	15.22	21.20	211.00	1.99	1.16	88.00	9.00	3.00	1.21	Not.Compact.Soil	SK.05.Riparian2		
Nem.129	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.05	Riparian	12.2000	33.602967	-117.027617	1433	7.32	15.22	21.20	211.00	1.99	1.16	88.00	9.00	3.00	1.21	Not.Compact.Soil	SK.05.Riparian2		
Nem.130	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchoididae	Aphelenchoidinae	Anomyctus	Anomyctus sp.	Fungivores	2	included	Bad	SingleWorm	Microbiome	True.Sample	SK.05	Riparian	0.7300	33.602967	-117.027617	1433	7.32	15.22	21.20	211.00	1.99	1.16	88.00	9.00	3.00	1.21	Not.Compact.Soil	SK.05.Riparian2		
Nem.131	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.05	Riparian	10.8000	33.602967	-117.027617	1433	7.32	15.22	21.20	211.00	1.99	1.16	88.00	9.00	3.00	1.21	Not.Compact.Soil	SK.05.Riparian2		
Nem.132	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Panagrolaimomorpha	Panagrolaimoidea	Panagrolaimidae	Panagrolaiminae	Panagrolaimus	Panagrolaimus sp.	Bacterivores 	1	included	Good	SingleWorm	Microbiome	True.Sample	SK.05	Riparian	2.1400	33.602967	-117.027617	1433	7.32	15.22	21.20	211.00	1.99	1.16	88.00	9.00	3.00	1.21	Not.Compact.Soil	SK.05.Riparian2		
Nem.133	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Panagrolaimomorpha	Panagrolaimoidea	Panagrolaimidae	Panagrolaiminae	Panagrolaimus	Panagrolaimus sp.	Bacterivores 	1	included	Good	SingleWorm	Microbiome	True.Sample	SK.05	Riparian	4.4000	33.602967	-117.027617	1433	7.32	15.22	21.20	211.00	1.99	1.16	88.00	9.00	3.00	1.21	Not.Compact.Soil	SK.05.Riparian2		
Nem.135	Yes	No	Nematoda	Enoplea	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina infraorder	Belondiroidea	Belondiridae	Belondirinae 	Axonchium	Axonchium sp.	Herbivores	P-p5	included	Good	SingleWorm	Microbiome	True.Sample	SK.05	Riparian	18.6000	33.602967	-117.027617	1433	7.32	15.22	21.20	211.00	1.99	1.16	88.00	9.00	3.00	1.21	Not.Compact.Soil	SK.05.Riparian2		
Nem.136	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Panagrolaimomorpha	Panagrolaimoidea	Panagrolaimidae	Panagrolaiminae	Panagrolaimus	Panagrolaimus sp.	Bacterivores 	1	included	Good	SingleWorm	Microbiome	True.Sample	SK.05	Riparian	3.0200	33.602967	-117.027617	1433	7.32	15.22	21.20	211.00	1.99	1.16	88.00	9.00	3.00	1.21	Not.Compact.Soil	SK.05.Riparian2		
Nem.137	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Dolichodoridae	Merliniinae	Merlinius	Merlinius sp.	Herbivores	P-p3	included	Medium	SingleWorm	Microbiome	True.Sample	SK.05	Riparian	2.9800	33.602967	-117.027617	1433	7.32	15.22	21.20	211.00	1.99	1.16	88.00	9.00	3.00	1.21	Not.Compact.Soil	SK.05.Riparian2		
Nem.138	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Panagrolaimomorpha	Panagrolaimoidea	Panagrolaimidae	Panagrolaiminae	Panagrolaimus	Panagrolaimus sp.	Bacterivores 	1	included	Good	SingleWorm	Microbiome	True.Sample	SK.05	Riparian	3.7600	33.602967	-117.027617	1433	7.32	15.22	21.20	211.00	1.99	1.16	88.00	9.00	3.00	1.21	Not.Compact.Soil	SK.05.Riparian2		
Nem.139	Yes	No	Nematoda	Chromadorea	Chromadoria	Plectida	Plectina	Plectina infraorder	Plectoidea	Plectidae	Plectinae	Plectus	Plectus sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.05	Riparian	12.8000	33.602967	-117.027617	1433	7.32	15.22	21.20	211.00	1.99	1.16	88.00	9.00	3.00	1.21	Not.Compact.Soil	SK.05.Riparian2		
Nem.140	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.05	Riparian	6.0000	33.602967	-117.027617	1433	7.32	15.22	21.20	211.00	1.99	1.16	88.00	9.00	3.00	1.21	Not.Compact.Soil	SK.05.Riparian2		
Nem.141	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Panagrolaimomorpha	Panagrolaimoidea	Panagrolaimidae	Panagrolaiminae	Panagrolaimus	Panagrolaimus sp.	Bacterivores 	1	included	Good	SingleWorm	Microbiome	True.Sample	SK.05	Riparian	4.4200	33.602967	-117.027617	1433	7.32	15.22	21.20	211.00	1.99	1.16	88.00	9.00	3.00	1.21	Not.Compact.Soil	SK.05.Riparian2		
Nem.142	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeloides	Acrobeloides sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.05	Riparian	11.2000	33.602967	-117.027617	1433	7.32	15.22	21.20	211.00	1.99	1.16	88.00	9.00	3.00	1.21	Not.Compact.Soil	SK.05.Riparian2		
Nem.143	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Panagrolaimomorpha	Panagrolaimoidea	Panagrolaimidae	Panagrolaiminae	Panagrolaimus	Panagrolaimus sp.	Bacterivores 	1	included	Good	SingleWorm	Microbiome	True.Sample	SK.05	Riparian	2.2200	33.602967	-117.027617	1433	7.32	15.22	21.20	211.00	1.99	1.16	88.00	9.00	3.00	1.21	Not.Compact.Soil	SK.05.Riparian2		
Nem.144	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.05	Riparian	7.8200	33.602967	-117.027617	1433	7.32	15.22	21.20	211.00	1.99	1.16	88.00	9.00	3.00	1.21	Not.Compact.Soil	SK.05.Riparian2		
Nem.145	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeloides	Acrobeloides sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.05	Riparian	10.7000	33.602967	-117.027617	1433	7.32	15.22	21.20	211.00	1.99	1.16	88.00	9.00	3.00	1.21	Not.Compact.Soil	SK.05.Riparian2		
Nem.146	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeloides	Acrobeloides sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.05	Riparian	11.1000	33.602967	-117.027617	1433	7.32	15.22	21.20	211.00	1.99	1.16	88.00	9.00	3.00	1.21	Not.Compact.Soil	SK.05.Riparian2		
Nem.148	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchidae	Aphelenchinae	Paraphelenchus	Paraphelenchus sp.	Fungivores	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.05	Riparian	2.6200	33.602967	-117.027617	1433	7.32	15.22	21.20	211.00	1.99	1.16	88.00	9.00	3.00	1.21	Not.Compact.Soil	SK.05.Riparian2		
Nem.149	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Panagrolaimomorpha	Panagrolaimoidea	Panagrolaimidae	Panagrolaiminae	Panagrolaimus	Panagrolaimus sp.	Bacterivores 	1	included	Good	SingleWorm	Microbiome	True.Sample	SK.05	Riparian	0.2680	33.602967	-117.027617	1433	7.32	15.22	21.20	211.00	1.99	1.16	88.00	9.00	3.00	1.21	Not.Compact.Soil	SK.05.Riparian2		
Nem.150	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Panagrolaimomorpha	Panagrolaimoidea	Panagrolaimidae	Panagrolaiminae	Panagrolaimus	Panagrolaimus sp.	Bacterivores 	1	included	Good	SingleWorm	Microbiome	True.Sample	SK.05	Riparian	2.0200	33.602967	-117.027617	1433	7.32	15.22	21.20	211.00	1.99	1.16	88.00	9.00	3.00	1.21	Not.Compact.Soil	SK.05.Riparian2		
Nem.152	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.05	Riparian	8.0600	33.602967	-117.027617	1433	7.32	15.22	21.20	211.00	1.99	1.16	88.00	9.00	3.00	1.21	Not.Compact.Soil	SK.05.Riparian2		
Nem.153	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Tylenchidae	Tylenchinae	Filenchus	Filenchus sp.	Fungivores	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.05	Riparian	0.7220	33.602967	-117.027617	1433	7.32	15.22	21.20	211.00	1.99	1.16	88.00	9.00	3.00	1.21	Not.Compact.Soil	SK.05.Riparian2		
Nem.413	Yes	No	Nematoda	Enoplea	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina infraorder	Dorylaimoidea	Aporcelaimidae	Aporcelaiminae	Aporcelaimellus	Aporcelaimellus sp.	Omnivores	5	included	Good	SingleWorm	Microbiome	True.Sample	SK.06	Riparian	8.1600	33.602917	-117.027583	1454	7.59	11.97	30.00	370.00	3.79	2.20	75.00	19.00	6.00	1.01	Not.Compact.Soil	SK.06.Riparian3		
Nem.414	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeloides	Acrobeloides sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.06	Riparian	6.7400	33.602917	-117.027583	1454	7.59	11.97	30.00	370.00	3.79	2.20	75.00	19.00	6.00	1.01	Not.Compact.Soil	SK.06.Riparian3		
Nem.415	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Panagrolaimomorpha	Panagrolaimoidea	Panagrolaimidae	Panagrolaiminae	Panagrolaimus	Panagrolaimus sp.	Bacterivores 	1	included	Good	SingleWorm	Microbiome	True.Sample	SK.06	Riparian	1.4600	33.602917	-117.027583	1454	7.59	11.97	30.00	370.00	3.79	2.20	75.00	19.00	6.00	1.01	Not.Compact.Soil	SK.06.Riparian3		
Nem.416	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.06	Riparian	2.6800	33.602917	-117.027583	1454	7.59	11.97	30.00	370.00	3.79	2.20	75.00	19.00	6.00	1.01	Not.Compact.Soil	SK.06.Riparian3		
Nem.417	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.06	Riparian	6.1400	33.602917	-117.027583	1454	7.59	11.97	30.00	370.00	3.79	2.20	75.00	19.00	6.00	1.01	Not.Compact.Soil	SK.06.Riparian3		
Nem.418	Yes	No	Nematoda	Enoplea	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina infraorder	Dorylaimoidea	Aporcelaimidae	Aporcelaiminae	Aporcelaimellus	Aporcelaimellus sp.	Omnivores	5	included	Good	SingleWorm	Microbiome	True.Sample	SK.06	Riparian	9.0400	33.602917	-117.027583	1454	7.59	11.97	30.00	370.00	3.79	2.20	75.00	19.00	6.00	1.01	Not.Compact.Soil	SK.06.Riparian3		
Nem.419	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeloides	Acrobeloides sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.06	Riparian	5.2400	33.602917	-117.027583	1454	7.59	11.97	30.00	370.00	3.79	2.20	75.00	19.00	6.00	1.01	Not.Compact.Soil	SK.06.Riparian3		
